Dataset,Hardware,ds_key,hw_key,algo_id,Seed,HV,IGD,Spacing,MaxSpread
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,12,1.0241286538410472,0.008529367834423996,0.20098347448760173,1.4037385803341975
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,13,1.0255677071120726,0.007825681561295367,0.185152566136563,1.3651956240497374
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,14,1.0269480186680071,0.01053771633388792,0.18033032486054976,1.38114681512445
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,15,1.023421947519864,0.008704494644537918,0.18224448987555442,1.2324680468532314
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,16,1.0237982330904773,0.010250785991528176,0.19750154303139578,1.2296987954873273
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,17,1.0247799205210777,0.01519569843963934,0.16872245021681428,1.3782241367240686
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,18,1.0235251909503167,0.00928290696590769,0.025068376285414334,1.232466707135764
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,19,1.0254562097682194,0.010692052929180944,0.20060000472058362,1.3811433045132646
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,20,1.0254917133893253,0.01349006259932705,0.18187990909268986,1.3851336202747098
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,21,1.0268817890791495,0.008882852990019454,0.17199628613361484,1.403546510040371
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,22,1.0223919628019664,0.009994636923018772,0.18421669483822417,1.385055677719263
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,23,1.0254744611396058,0.015085757075453983,0.1860410624610065,1.3788714308820875
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,24,1.0245279085789105,0.01722980694436378,0.1618185941003034,1.3617013224424452
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,25,1.0250693692391508,0.013124809535812899,0.1731865542291719,1.3651956240497374
