Dataset,Hardware,ds_key,hw_key,exp_name,Label,Short,Seed,HV,IGD,Spacing
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,no_restart,T6: No Restart,No Restart,17,1.0239194372307017,0.014259157020911104,0.01516804566023151
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,no_restart,T6: No Restart,No Restart,18,0.9970035011967712,0.02501244960547158,0.008495874942913758
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,no_restart,T6: No Restart,No Restart,19,1.011680111248841,0.03649436652678115,0.020650710450669633
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,no_restart,T6: No Restart,No Restart,20,0.9993527770421385,0.028312429545455382,0.013244731210637491
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,no_restart,T6: No Restart,No Restart,21,1.027474043111947,0.0195516184122182,0.011998185432841578
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,no_restart,T6: No Restart,No Restart,22,1.0179714506957587,0.01603509645757644,0.010102020826609083
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,no_restart,T6: No Restart,No Restart,23,1.0273333507872913,0.019330383093226176,0.034916059551459225
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,no_restart,T6: No Restart,No Restart,24,1.0207253629835797,0.02359445779671123,0.013920428327856976
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,no_restart,T6: No Restart,No Restart,25,0.9965855728942725,0.07967494041821337,0.00386577115767827
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,no_restart,T6: No Restart,No Restart,26,1.0313192573878074,0.008272528918706805,0.037015590591118766
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,no_restart,T6: No Restart,No Restart,27,1.0287939248143925,0.010551363563014888,0.009806087824536203
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,no_restart,T6: No Restart,No Restart,28,1.0212005268409985,0.014317135979829643,0.03932141214885177
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,no_restart,T6: No Restart,No Restart,29,1.0174522223083735,0.0189199822491439,0.02808520829328155
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,0,1.020789756557408,0.005370438074662977,0.0032215999964634646
