Dataset,Hardware,ds_key,hw_key,algo_id,Seed,HV,IGD,Spacing,MaxSpread
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,10,1.1969343489301278,0.0005514981195510866,0.03611783005290595,0.8382748153677955
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,11,1.1968434786010747,0.0008986983662176011,0.036074154941078865,0.8381577186220915
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,12,1.196892865304721,0.000913003078889596,0.03516991300134369,0.8381577186220915
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,13,1.1969310544737906,0.0005582414251304451,0.03611873740268628,0.8381577186220915
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,14,1.1969771467211,4.6023225521520366e-05,0.034142803345126,0.8381577186220915
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,15,1.1958162864056265,0.0009251012421179286,0.024914059995708025,0.8050816156726325
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,16,1.1967295681766492,0.0010330788311224122,0.03630167884057701,0.8384803488191049
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,17,1.1969488318786186,0.0001562280446323327,0.03580979062528046,0.8381577186220915
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,18,1.1959894699168516,0.00045739078355563776,0.027599145367195127,0.8380566609638513
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,19,1.1962047911221245,0.0016809444116728228,0.03312978582568815,0.8381577186220915
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,20,1.1969271029346706,0.00037103671207130523,0.03578285996095275,0.8381577186220915
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,21,1.1967427399737156,0.0009069569937815723,0.047124935802912375,0.838458523561455
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,22,1.1967354939782584,0.0013074176422798595,0.07461795186174887,0.8384803488191049
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,23,1.1965932687113516,0.0013414779127498121,0.03520664166980545,0.8381577186220915
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,24,1.1966136804755931,0.0012903138886779404,0.03749880330790284,0.8383846376119415
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,25,1.1968349244683343,0.0006263750084324633,0.036933670671134566,0.8381577186220915
